"","c3_mat.cust_id","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20"
"39",1309902,NA,NA,0.0456929579285229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40",1339981,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0717495560458191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41",1399898,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0483329480926676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42",1469591,NA,0.0218960214144591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",1499761,NA,NA,NA,NA,NA,NA,NA,NA,0.0826595907031779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44",1499909,NA,NA,NA,NA,NA,NA,NA,NA,0.0445748062529583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45",1569894,NA,NA,NA,NA,NA,NA,NA,NA,0.0633331366299222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46",1579841,NA,NA,NA,NA,NA,NA,NA,NA,0.0532120833570066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47",1589813,NA,NA,NA,NA,NA,NA,NA,0.0360991889072921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48",1619556,NA,NA,NA,NA,NA,NA,0.0340598222070469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49",1649886,NA,NA,NA,NA,NA,NA,NA,NA,0.0409831491148572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",1710000,NA,NA,NA,NA,NA,NA,NA,NA,0.0311524359554812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51",1799643,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52",1819868,NA,NA,NA,NA,0.000302271746045246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53",1839834,NA,NA,NA,NA,NA,NA,NA,NA,0.0532955780010838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54",1849794,NA,NA,NA,NA,NA,0.13659281084754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55",1949610,NA,NA,NA,NA,NA,0.224426456958981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56",1999671,NA,NA,NA,0.000366779930141466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57",2039621,NA,NA,NA,0.0672363780824414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58",2049977,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59",2139816,NA,NA,NA,NA,NA,0.0076201526871411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60",2199975,NA,NA,NA,0.0797724957789605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61",2209804,NA,NA,NA,NA,NA,NA,0.129442920660186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62",2249699,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63",2259776,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64",2269534,NA,NA,NA,NA,0.41637772329603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65",2269804,NA,NA,NA,NA,NA,NA,NA,NA,0.065114877164062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66",2339637,NA,NA,NA,NA,NA,NA,NA,0.0577225790610501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67",2389794,NA,NA,NA,NA,NA,NA,NA,NA,0.0522095248408733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68",2389837,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0674157258717508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69",2389981,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70",2539599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"71",2539850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.173643913130995,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72",2569933,NA,NA,NA,NA,NA,NA,NA,NA,0.134711615809554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73",2639965,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74",2679888,NA,NA,NA,NA,NA,NA,NA,NA,0.0574967666959088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75",2679893,NA,NA,NA,NA,NA,NA,0.0223121691547451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76",2689758,NA,0.0310426638673711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77",2709959,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",2719577,NA,NA,NA,NA,NA,NA,NA,NA,0.103574452502898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",2749922,NA,NA,NA,NA,0.550345610032453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80",2779799,NA,NA,NA,NA,3.28341815707e-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81",2789804,NA,NA,NA,NA,NA,NA,NA,NA,0.0423839322663087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82",2799943,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83",2809801,NA,NA,NA,NA,NA,NA,NA,0.999997321324658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84",2829752,NA,NA,NA,0.075230854690177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",2869943,NA,NA,NA,NA,NA,0.116734130416774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86",2939799,NA,NA,NA,NA,NA,NA,NA,0.0546638876534466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87",2969695,NA,NA,NA,NA,NA,NA,NA,0.00575803797280306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88",2989796,NA,NA,NA,NA,NA,NA,NA,0.0545135308583313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89",3009958,NA,NA,NA,NA,NA,NA,NA,0.0538568662640108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90",3089929,NA,NA,0.0926348026791856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91",3109806,NA,NA,NA,NA,NA,NA,NA,0.0261834557355241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",3169944,NA,NA,NA,NA,NA,NA,NA,0.0754260016500152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",3229801,NA,NA,NA,NA,NA,0.0853845329475593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94",3239920,NA,NA,NA,NA,NA,NA,NA,0.0675664912219527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95",3239931,NA,NA,NA,NA,NA,NA,NA,NA,0.0476472226721392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96",3249808,NA,NA,NA,NA,NA,NA,NA,NA,0.0221247755042142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97",3259822,NA,NA,NA,NA,9.63714041882632e-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98",3269902,NA,NA,NA,NA,NA,NA,0.0129026601030923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",3279689,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100",3299585,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0854534367547813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101",3299914,NA,NA,NA,NA,NA,0.201339815723208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102",3349780,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103",3349804,NA,NA,NA,NA,NA,0.060884608463338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104",3409828,NA,NA,NA,NA,NA,NA,NA,NA,0.000393558887309218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105",3409832,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0772513465070165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",3419797,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.086437739329131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",3449697,NA,NA,NA,NA,NA,NA,NA,NA,0.065657087535141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108",3469946,NA,NA,NA,NA,NA,NA,NA,0.0420108795851649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109",3489804,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110",3489945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"111",3509691,NA,NA,NA,NA,NA,NA,NA,0.0547892144674191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112",3529748,NA,NA,NA,NA,NA,NA,NA,NA,0.0244326415320068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",3549558,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",3559851,NA,NA,NA,NA,NA,NA,NA,0.0533271235470034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115",3629797,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0891423735469933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116",3629926,NA,NA,NA,NA,NA,NA,0.0332933213575861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117",3689815,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0700258741569141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118",3739829,NA,NA,0.109664813980709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119",3759804,NA,NA,NA,0.0847916580778521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",3779756,NA,NA,NA,NA,NA,NA,NA,NA,0.0715976719048052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",3779918,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122",3799775,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0807113585104634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123",3849813,NA,NA,NA,NA,NA,NA,NA,0.0345153107153495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124",3869942,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125",3919795,NA,NA,NA,NA,NA,NA,NA,NA,0.0246718133663768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126",3939747,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",3979821,NA,NA,NA,NA,NA,NA,NA,0.0519427572825598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128",4019679,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129",4029695,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0795954469199162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130",4029766,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0615583449611983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131",4029993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.01246057693478e-14,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132",4069735,NA,NA,NA,0.0593681444956252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133",4069947,NA,NA,NA,NA,NA,NA,0.67606116067819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134",4109594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.161930930714009,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135",4139823,NA,NA,NA,NA,NA,NA,0.0530524456411771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136",4139886,NA,NA,NA,NA,NA,NA,NA,0.00889789619347851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137",4149898,NA,NA,NA,NA,NA,NA,NA,NA,0.000159209190145784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138",4149952,NA,NA,NA,NA,0.0117865800877041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139",4189690,NA,NA,NA,NA,8.32687147803112e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140",4199988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"141",4239950,NA,NA,NA,NA,NA,NA,NA,NA,0.0498693445286102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142",4259813,NA,NA,NA,NA,NA,NA,0.0169418589838547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143",4269669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"144",4299825,NA,NA,NA,NA,NA,NA,NA,NA,0.036846284323206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145",4319967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.162351722434489,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146",4509747,NA,NA,NA,NA,NA,NA,NA,0.0512631111441123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147",4569688,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148",4589591,NA,NA,NA,NA,NA,NA,NA,NA,0.0559380612838879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149",4589623,NA,NA,NA,NA,NA,NA,NA,0.00274659748443615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150",4639896,NA,NA,NA,NA,NA,NA,NA,0.0448908279118512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151",4679603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.111119368277002,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152",4679898,NA,NA,NA,NA,NA,0.174645347263851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153",4699985,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.218849579919534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154",4719570,NA,NA,NA,NA,NA,NA,NA,NA,0.0505882550308727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155",4759939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.166554787247601,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156",4769897,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157",4829823,NA,NA,NA,NA,NA,NA,NA,NA,0.0736338376641757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158",4839830,NA,NA,NA,NA,NA,NA,NA,0.101771625949246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159",4839902,NA,NA,NA,0.058118862284538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160",4889825,NA,NA,NA,NA,0.256592186504752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161",4899809,NA,NA,NA,NA,NA,NA,NA,NA,0.0641344304265611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162",5019544,NA,NA,NA,0.103340436564495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163",5039834,NA,NA,NA,NA,NA,NA,0.209040078277901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164",5039894,NA,NA,NA,NA,2.34888952571192e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165",5069807,NA,NA,NA,0.673304832215971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166",5109957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.185833363326168,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167",5149889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.02457714731171e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168",5219581,NA,NA,NA,NA,NA,NA,NA,0.048796514186001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169",5269569,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170",5279820,NA,NA,NA,NA,NA,NA,NA,0.0347096215909414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171",5399819,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0762322743931195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172",5509988,NA,NA,NA,NA,NA,NA,NA,NA,0.019546520667576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173",5529858,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0858980059739529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174",5589661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.123805479463519,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175",5619763,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176",5639618,NA,NA,NA,NA,NA,NA,NA,0.0532039421205265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177",5639825,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178",5639887,NA,NA,NA,NA,NA,NA,0.0195283232510016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179",5679940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.160137472051436,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180",5749887,NA,NA,NA,NA,NA,NA,NA,NA,0.0423577341962501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181",5819956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"182",5839828,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0852113130965206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183",5929637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0886978671620128,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184",6039822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.171101586739381,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185",6119775,NA,NA,NA,NA,NA,NA,NA,0.00999262458265891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186",6139888,NA,NA,NA,NA,NA,NA,0.01833906446085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187",6149942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000792792955119414,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188",6279935,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189",6309822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"190",6319822,NA,NA,NA,NA,NA,NA,NA,NA,0.075547379176503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191",6389897,NA,NA,NA,NA,0.326758944572914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192",6409830,NA,NA,NA,NA,NA,NA,NA,NA,0.0710780878342625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193",6419582,NA,NA,NA,NA,NA,NA,0.0151133133157241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194",6559743,NA,NA,NA,NA,NA,NA,NA,NA,0.0722855470168285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
