"","c2_mat.cust_id","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20"
"36",1619818,NA,NA,NA,NA,NA,NA,NA,0.140898583607007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37",1629937,NA,NA,NA,NA,NA,NA,NA,0.101781252244731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38",1639780,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0263656316156607,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39",1749580,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0379203338242737,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40",1829913,NA,NA,NA,NA,NA,NA,NA,0.104948861437257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41",1839669,NA,NA,NA,NA,NA,NA,NA,0.0395403672753407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42",1879807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0275089933191842,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",1979644,0.034529161597938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44",1979728,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0356546399620363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45",2009681,NA,NA,NA,NA,NA,NA,NA,NA,0.0364953120975557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46",2059893,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.031028474547671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47",2089806,NA,NA,NA,NA,NA,NA,NA,NA,0.0431479126928381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48",2089808,NA,NA,NA,NA,NA,NA,0.144308694350429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49",2169803,NA,NA,NA,NA,NA,NA,NA,0.000111755795176506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",2199832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0355900366864508,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51",2299969,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52",2439937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0307085033555368,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53",2629968,NA,NA,NA,NA,NA,0.0224751964338991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54",2649914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0224386009626326,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55",2649945,NA,NA,NA,NA,0.325942699411907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56",2689745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0256943820469767,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57",2709567,NA,NA,NA,NA,NA,NA,NA,NA,0.0356377004417699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58",2739902,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59",2749795,NA,NA,NA,NA,NA,NA,NA,NA,0.0114218998219704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60",2809951,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61",3089715,NA,NA,NA,NA,NA,NA,NA,NA,0.142039371458865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62",3179779,0.0242874510646032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63",3389801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0266729998058943,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64",3469803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.073139041729497,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65",3469901,NA,NA,NA,NA,NA,NA,NA,NA,0.0320661354004575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66",3579812,0.0180061552499536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67",3629937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0630130115311119,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68",3689897,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69",3939806,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0302259172096929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70",3949807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0277258117713345,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",4019802,NA,NA,NA,NA,NA,0.217123332704583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72",4139766,0.516407236249147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73",4139769,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0304159364043214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74",4179994,0.014845062472585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75",4189891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0817832514747323,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76",4219822,NA,NA,NA,NA,NA,NA,NA,0.0951579883493568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77",4229650,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",4419627,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00963012904748127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",4519741,NA,NA,NA,NA,NA,NA,NA,NA,0.0433954040674611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80",4539915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0293067529934445,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81",4609812,NA,NA,NA,NA,NA,NA,NA,NA,0.062478687197877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82",4629627,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83",4669939,0.212529606578661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84",4689635,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0321223902003508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",4729717,NA,NA,NA,NA,NA,NA,NA,0.0927013573006371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86",4739636,NA,NA,NA,NA,NA,NA,NA,0.000317326553995156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87",4739810,NA,NA,NA,NA,NA,NA,0.104630802327841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88",4739889,NA,NA,NA,NA,NA,NA,NA,NA,0.0370751893032283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89",4769713,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35364283992121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90",4829933,NA,NA,NA,NA,NA,0.0570200858858924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91",5019895,NA,NA,NA,NA,NA,NA,NA,NA,0.144993137167669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",5059954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0131687932640694,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",5089853,NA,NA,NA,NA,0.00522548476783124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94",5099956,0.198919043767004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95",5119801,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.832497750482276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96",5149830,NA,NA,NA,NA,0.369124528187829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97",5209899,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0279723726258852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98",5289814,NA,NA,NA,NA,NA,0.0273545128863259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",5449953,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0317540409903853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100",5519783,NA,NA,NA,NA,NA,NA,NA,0.0814486341250518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101",5529802,NA,NA,NA,NA,NA,0.0575851587053888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102",5619915,0.732402947503892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103",5639732,NA,NA,NA,NA,NA,NA,NA,NA,0.133219270947918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104",5649957,NA,NA,NA,NA,NA,NA,NA,0.0977294456126399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105",5859762,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0443455728789429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",6069830,NA,NA,NA,NA,NA,NA,NA,NA,0.0390746471538657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",6119974,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108",6139769,NA,NA,NA,NA,NA,NA,NA,NA,0.118942545048575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109",6229899,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0244788464436652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110",6269731,NA,NA,NA,NA,NA,0.0325839976660274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111",6369940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0314630757944914,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112",6529929,NA,NA,NA,NA,NA,NA,0.0444409286544914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",6599547,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0316932754533816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",6619659,NA,NA,NA,NA,NA,NA,NA,NA,0.0383718882569822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115",6679813,NA,NA,NA,NA,NA,NA,NA,0.00761663571874717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116",6729743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.032287926400928,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117",6739641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0405565911660717,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118",6759673,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0129467239162524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119",6939855,NA,NA,NA,NA,NA,NA,NA,NA,0.49346894698734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",6989901,NA,NA,NA,NA,NA,NA,NA,0.154673798413249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",7019663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0870693141949253,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122",7079973,NA,NA,NA,NA,NA,NA,0.0944575305970326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123",7119528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0575085837503912,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124",7119955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.155483181127021,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125",7229797,0.0201014419654446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126",7269949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0294721658707338,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",7289711,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0334545564539221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128",7449893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0318262210140167,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129",7529982,NA,NA,NA,NA,NA,NA,0.139595501190281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130",7539946,0.0220742727770696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131",7579639,NA,NA,NA,NA,NA,NA,NA,NA,0.044860852093103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132",7619808,NA,NA,NA,NA,NA,NA,NA,NA,0.024812578355023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133",7739787,NA,NA,NA,NA,NA,NA,0.108730225785771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134",7759925,NA,NA,NA,NA,NA,NA,0.123122392327676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135",7819901,NA,NA,NA,NA,NA,NA,NA,NA,0.0457719949557651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136",7859980,0.0399862956203692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137",7919932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0236019726771814,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138",8049900,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.034895925577669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139",8169802,NA,NA,NA,NA,NA,NA,NA,0.000275278419022752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140",8399671,NA,NA,NA,NA,NA,NA,NA,NA,0.00844816509083656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141",8409665,NA,NA,NA,NA,NA,NA,0.110620678095203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142",8409818,NA,NA,NA,NA,0.0202605854137474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143",8489894,NA,NA,NA,NA,NA,NA,NA,0.108291565514352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144",8519818,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0331376587549434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145",8679785,NA,NA,NA,NA,NA,NA,NA,NA,0.998042071576424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146",8679834,NA,NA,NA,NA,NA,NA,NA,NA,0.284230451480454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147",8679838,NA,NA,NA,NA,NA,NA,NA,0.12344434733009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148",8709887,0.0229800012831969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149",8739918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00597867131536218,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150",8749884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0363502471840996,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151",8849964,NA,NA,NA,NA,NA,0.134215969837423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152",8859775,NA,NA,NA,NA,NA,NA,NA,0.109233609170264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153",8949893,NA,NA,NA,NA,NA,NA,NA,0.0890692714403823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154",9089753,NA,NA,NA,NA,NA,NA,NA,NA,0.175042958702736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155",9209960,0.0143108438167663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156",9249877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0272345136484821,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157",9319932,NA,NA,NA,NA,NA,NA,NA,0.124530688548591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158",9339837,NA,NA,NA,NA,NA,0.206470794677656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159",9349783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0914356001627721,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160",9449822,NA,NA,NA,NA,NA,NA,0.18324804508034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161",9469815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0343936433870708,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162",9519528,0.0448547582367037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163",9519828,NA,NA,NA,NA,NA,NA,NA,0.11688612945755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164",9749794,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0281812446848339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165",9799906,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0682112174989366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166",9799941,0.0194369114653621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167",9829826,NA,NA,NA,NA,NA,NA,0.136863334499634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168",9859853,NA,NA,NA,NA,NA,NA,NA,0.0433711838590451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169",9919642,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170",9919996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0374893687454422,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171",9929819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.053296390499727,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172",9989829,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0892853344423232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173",10009638,NA,NA,NA,NA,NA,NA,NA,NA,0.0350412639139037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174",10029739,NA,NA,NA,NA,NA,NA,NA,NA,0.0378482661640729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175",10079850,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0371056204055896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176",10269678,NA,NA,NA,NA,NA,NA,NA,NA,0.215339175727143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177",10499784,NA,NA,NA,NA,NA,NA,NA,0.0894618951317329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178",10529754,NA,NA,NA,NA,NA,NA,NA,NA,0.0551302995967185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179",10629613,NA,NA,NA,NA,NA,0.033068640683834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180",10689564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0264940170674104,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181",10759583,NA,NA,NA,NA,NA,NA,NA,7.93207655989931e-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182",10909884,NA,NA,NA,NA,NA,NA,NA,NA,0.0383419352896577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183",10979809,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0188982896819348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184",11009819,NA,NA,NA,NA,NA,NA,NA,NA,0.0464029647712218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185",11019926,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0348674228115075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186",11129794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0335220046592809,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187",11139538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0234971965925252,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188",11139932,NA,NA,NA,NA,NA,NA,NA,NA,0.677963673695888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189",11149903,NA,NA,NA,NA,NA,NA,NA,NA,0.030841401127148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190",11199633,NA,NA,NA,NA,NA,NA,NA,0.122195558982344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191",11229895,NA,NA,NA,NA,NA,NA,NA,NA,0.0426516779634504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192",11299762,NA,NA,NA,NA,NA,NA,NA,0.295375002609875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
