"","c1_mat.cust_id","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20"
"78",4559994,NA,NA,NA,NA,NA,0.00296094545120434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",4579768,NA,NA,NA,NA,NA,NA,NA,NA,0.0219881094239527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80",4619713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.495096725622815,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81",4669549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.276915415935438,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82",4679726,0.112705164759583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83",4779672,NA,NA,NA,NA,NA,NA,NA,NA,0.00912074512455413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84",4819766,NA,NA,NA,NA,0.0478121536575182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",4919858,NA,NA,NA,NA,NA,NA,0.285857080498936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86",4959859,0.161487086225324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87",4999884,NA,NA,NA,NA,NA,NA,NA,NA,0.479874777589166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88",5009580,NA,NA,NA,NA,NA,NA,0.00512394649666996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89",5049867,0.132701649283754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90",5089673,0.132489618110065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91",5139925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00677948501657754,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",5149765,0.141529089105303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",5179927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.326285305648612,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94",5189621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00177847556636225,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95",5369881,0.00104474021116592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96",5389896,0.15990920649536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97",5429986,NA,NA,NA,NA,0.0331671624306222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98",5469644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.337106892659371,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",5639820,NA,NA,NA,NA,NA,NA,0.384452292320635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100",5669543,NA,NA,NA,NA,NA,0.00794276754952989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101",5729916,0.126760249108096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102",5949825,0.134917688893069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103",5969889,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.19334444830806e-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104",5989664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.06370713081755e-99,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105",6069763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"106",6079731,0.00779872959195767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",6079933,0.116769786165738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108",6099813,NA,NA,NA,NA,NA,0.00702116304297336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109",6129636,0.190856765096698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110",6149849,NA,NA,0.409518444880579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111",6209836,NA,NA,0.427938550467374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112",6209912,NA,NA,NA,NA,NA,NA,NA,0.0661230966588341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",6239809,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000142029223892861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",6259653,NA,NA,NA,NA,NA,NA,0.130180255104894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115",6389560,NA,0.114168557877044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116",6409834,0.0124863729634615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117",6419953,NA,NA,NA,NA,NA,NA,NA,0.0207905127422217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118",6509998,0.133655822805716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119",6569658,0.125808175613457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",6599812,NA,NA,NA,NA,0.0301664806452316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",6629718,0.130644697127692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122",6729957,NA,NA,NA,NA,NA,0.0020257011039122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123",6799994,NA,NA,0.36526111926537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124",6809659,NA,NA,NA,0.334941728220365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125",6839963,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00306585805554187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126",6999885,NA,NA,NA,0.0464674646453814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",7089970,NA,NA,NA,NA,NA,0.00493580889723453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128",7129671,NA,NA,NA,NA,NA,0.476081951873093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129",7129976,NA,0.212174098621666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130",7139796,NA,NA,NA,NA,0.0332068556210616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131",7179732,NA,NA,NA,NA,NA,NA,NA,NA,0.145195144503988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132",7249820,NA,NA,NA,NA,NA,NA,NA,NA,0.0385567477657222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133",7309686,NA,NA,NA,NA,NA,0.0072016690901554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134",7319748,NA,NA,NA,NA,0.064221893633211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135",7349772,NA,NA,NA,NA,NA,NA,0.240764211716966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136",7359979,NA,NA,NA,NA,NA,NA,NA,0.0244310140043231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137",7399797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.730234566392983,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138",7419976,NA,0.563049379283175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139",7469857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"140",7479769,0.15245421529557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141",7479996,0.11639360614759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142",7489632,NA,NA,NA,NA,NA,NA,NA,0.0192529185971455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143",7519976,NA,NA,NA,NA,NA,NA,0.147164354062891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144",7589968,NA,NA,NA,NA,NA,NA,NA,0.0213950999035561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145",7629630,NA,NA,NA,NA,NA,NA,NA,NA,0.0575668720763052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146",7639542,0.0929264207818494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147",7789616,NA,0.0847997143472655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148",7789800,NA,NA,NA,NA,NA,NA,NA,0.999999999806493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149",7789905,NA,NA,NA,NA,NA,NA,NA,0.0299998490921389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150",7839939,NA,0.0373918240605851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151",7869549,NA,NA,NA,NA,0.0350084178796099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152",7879516,0.135515650332795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153",7889790,0.146737215447917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154",7939955,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000613690882490044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155",8039647,NA,NA,NA,NA,NA,NA,0.103791896793533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156",8329606,NA,NA,NA,NA,NA,NA,NA,NA,0.110988745074219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157",8399540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.25633025240778e-22,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158",8449971,0.145066866033451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159",8459959,0.125486094346132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160",8499548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"161",8529605,0.0302425390319993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162",8579931,0.128279586085163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163",8609972,0.0784806592515701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164",8659833,NA,0.0855521158657759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165",8789770,NA,NA,NA,NA,NA,NA,NA,0.00595380521581866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166",8829778,0.121423126313732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167",8869977,NA,NA,NA,NA,NA,0.00745097730095621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168",8949996,0.0605695609659402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169",9019561,NA,NA,NA,NA,NA,NA,NA,NA,0.0354976529434628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170",9099995,0.0290220265643626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171",9119791,NA,NA,NA,0.025506228531902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172",9149981,0.139954067640851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173",9169797,NA,NA,NA,NA,NA,NA,NA,0.0182066224094758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174",9269691,NA,NA,NA,0.031491124073868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175",9299898,NA,NA,NA,NA,NA,NA,0.117840241566616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176",9319844,NA,NA,NA,NA,NA,0.00568572493477696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177",9329968,0.0955786340196993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178",9439552,NA,NA,5.86973070951321e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179",9439971,NA,NA,NA,NA,NA,NA,NA,0.0213863906915155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180",9459930,NA,NA,NA,0.0600782412146377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181",9499680,NA,NA,NA,0.0261960738711674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182",9539625,NA,NA,0.00446342742226352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183",9559913,NA,0.06323264571258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184",9599639,NA,NA,NA,NA,NA,NA,NA,NA,1.48178689363633e-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185",9709710,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.46483824752003e-35,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186",9829953,0.00251524375131859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187",9899593,NA,NA,NA,NA,NA,NA,NA,NA,1.96538751604378e-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188",9960000,NA,NA,NA,NA,0.156534725784897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189",10149644,NA,NA,NA,NA,NA,NA,0.134778786554728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190",10209992,NA,NA,NA,NA,NA,NA,0.115131886247471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191",10229970,NA,NA,NA,NA,NA,NA,NA,NA,5.15560157223878e-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
