"cust_id","V1"
38729807,557
38929887,6
38959697,524
38979783,43
39069916,61
39089617,66
39089810,12
39229825,110
39279664,1
39439753,2
39589641,3
39599655,4
39639843,162
39669803,46
39689919,31
39739964,55
39769980,93
39949823,344
39979725,11
40119693,167
40139886,4
40169835,30
40269890,112
40349790,16
40409559,5
40429880,295
40439764,23
40439944,64
40479884,66
40599617,13
40599648,153
40669690,44
40889697,71
40889811,16
41169921,77
41369994,51
41379703,4
41399849,9
41449774,81
41469903,44
41469905,6
41519819,36
41629862,15
41889912,18
41939987,4
41979833,33
42059575,32
42109658,32
42119554,179
42189845,43
42249885,2
42359807,56
42419817,76
42459796,606
42469999,28
42509966,2
42569954,23
42649949,10
42739646,65
42919659,20
42919778,20
42929814,47
42959986,1
43009816,89
43049623,7
43049949,36
43199976,16
43209587,97
43309996,156
43319898,434
43359832,61
43489881,51
43539824,11
43659803,54
43769997,7
43819905,14
43829964,24
43869643,1
43879661,29
43999810,178
44009605,106
44069717,50
44099964,8
44129890,1
44149980,2
44169595,10
44189601,2
44389790,34
44459598,149
44529762,24
44579896,130
44639953,39
44719762,50
44799906,23
45009851,101
45019696,201
45089969,190
45129649,114
45159681,39
45179825,2
45259910,13
45379982,7
45409635,36
45459951,29
45489712,60
45529948,1
45559604,21
45609976,19
45619893,82
45619990,82
45639598,7
45669818,169
45729762,20
46049805,3
46079514,20
46139864,20
46149799,75
46159619,142
46179587,1
46379982,26
46539981,196
46619809,18
46649835,195
46849605,20
46849816,77
46859803,9
46869711,8
46969850,2
47009769,72
47199757,3
47259950,18
47289751,27
47389671,16
47399624,43
47409833,38
47499959,1
47519827,3
47559741,16
47809660,12
47899869,7
48059685,2
48109806,72
48119887,520
48419908,3
48539899,404
48549830,12
48619969,23
48769937,57
48859777,25
48889801,8
48919832,7
48929631,23
48929881,203
48939654,3
48979985,49
49089601,23
49159827,21
49159936,14
49229919,13
49289968,23
49299583,3
49319652,1
49349847,46
49419811,4
49499942,172
49629990,127
49709559,145
49709891,90
49789687,31
49849956,223
49949840,158
49969850,199
49979614,56
49989816,75
50029638,7
50029995,84
50039954,18
50129941,40
50139938,12
50239830,34
50289781,201
50319938,240
50389870,44
50659632,295
50759569,11
50809852,24
50849895,8
50919917,10
50939995,59
50969868,4
50999984,46
51229800,2
51319656,20
51349847,85
51369646,35
51389657,3
51419884,72
51499926,118
51529943,34
51549800,15
51709810,142
51729948,32
51749812,18
51819895,5
51829865,4
51929660,3
51949884,2
52039819,48
52189993,7
52269599,5
52459769,18
52559988,25
52579592,18
52609878,75
52649644,7
52709984,47
52739986,20
52819759,54
52879917,189
52969816,187
53009954,5
53219594,23
53219850,3
53369701,110
53379983,21
53649964,15
53659748,13
53679648,14
53679928,49
53759799,235
53949979,30
54049814,102
54059803,22
54219810,23
54259852,76
54279893,7
54299912,61
54329919,89
54339975,2
54359747,7
54429818,10
54459976,44
54589898,32
54679990,54
54689670,4
54939758,52
54939899,1020
54999909,22
55109864,82
55119753,2
55129810,139
55149728,6
55349675,16
55439816,1
55469918,1
55589990,24
55659902,114
55669873,26
55699934,2
55729733,1
55769744,60
55859983,6
55919816,33
55959637,23
55979969,4
56209977,127
56379915,6
56539716,22
56629870,409
56669670,17
56709813,47
56719714,144
56839870,20
56839979,78
56929566,23
57009943,18
57079889,251
57259734,150
57269838,52
57299744,8
57369892,27
57379806,108
57399861,7
57449541,7
57569847,8
57589744,32
57689938,12
57779734,7
57859959,6
57939795,66
57949815,23
58069679,4
58139872,4
58159772,7
58199914,1
58239876,9
58529610,9
58689974,172
58719644,13
58849831,113
58899896,264
58959780,65
58999710,111
59119807,47
59149553,58
59169761,126
59169929,60
59349761,47
59349779,4
59389751,192
59429956,84
59599958,114
59609976,55
59619819,27
59629812,5
59649884,34
59719949,1
59729769,126
59779946,6
59829985,1
59859922,12
59869621,2
59869772,1
59979982,351
59989974,6
60279873,31
60449968,86
60500000,48
60529787,84
60589848,187
60629976,6
60679910,1
60749938,44
60899989,20
61069976,75
61229882,1
61559624,7
61589796,1
61609634,114
61709633,6
61789808,18
61889833,26
62079928,19
62099951,21
62179888,215
62289597,189
62379912,21
62389829,21
62389887,220
62449976,21
62529948,1
62549981,1
62709904,7
62919778,147
62969568,7
62999896,115
63009821,22
63009935,4
63019857,17
63019938,2
63049923,5
63319749,31
63329930,107
63359779,35
63369805,12
63429888,31
63529808,45
63679811,2
63709941,6
63739689,1
63739795,62
63899984,2
63989615,3
64079828,105
64089846,61
64239709,6
64249721,395
64309818,62
64439905,12
64509787,71
64699870,76
64809999,25
64919918,10
64979914,10
65049619,45
65199766,53
65259730,5
65259994,33
65289989,179
65299979,74
65309994,1
65339888,2
65379955,70
65389934,42
65429891,278
65489581,2
65519932,3
65549871,27
65659888,2
65689935,7
65699550,15
65699912,98
65809806,66
65829806,20
65939871,100
65969947,1
66039611,2
66059678,72
66199815,251
66319865,122
66389810,32
66409862,6
66549851,45
66639808,24
66639826,33
66789769,5
66829747,20
66959986,5
66979624,6
67019924,3
67029559,7
67139912,46
67349677,6
67379981,1
67399949,16
67439758,56
67529820,1
67529920,1
67549933,5
67619735,108
67619756,6
67649965,25
67699603,17
67769883,1
67779997,2
67829997,105
67959707,4
67999992,50
68009896,65
68009981,80
68019964,7
68149871,15
68249985,13
68289783,4
68329889,15
68369727,2
68399975,51
68479607,33
68479723,66
68589756,3
68639798,214
68689965,27
68739580,35
68749573,57
68839813,246
68859681,125
68949809,44
69069981,60
69199669,11
69299705,88
69339812,102
69349799,19
69679944,55
69729947,26
69779596,109
69779822,5
69919596,80
69919763,196
69979566,27
69999801,12
70059795,10
70069949,1
70079719,31
70179659,97
70199899,92
70219626,2
70239750,1
70259878,7
70319955,21
70329992,24
70429905,5
70479956,2
70499949,37
70579976,33
70589698,29
70659949,4
70759745,26
70779661,7
70869561,96
71149962,22
71229706,26
71239837,3
71269983,13
71289798,87
71409923,6
71429848,19
71449762,13
71469997,1
71499894,26
71659967,6
71679855,171
71819885,39
71969753,138
72039961,1
72179971,15
72209713,40
72299733,1
72369948,1909
72489595,43
72609891,57
72739881,21
72819768,5
72859797,8
72969591,143
72999830,1
73119924,8
73129561,83
73169658,23
73179607,1
73229998,2
73239634,2
73259941,26
73369631,2
73369971,70
73489904,39
73519846,6
73539998,46
73619832,24
73619899,82
73639835,22
73649609,271
73789848,220
73809932,30
73819802,4
73829775,26
73929893,32
73939679,232
74009662,6
74019703,153
74029783,32
74039561,234
74109794,121
74199907,2
74209744,17
74209774,3
74219950,5
74329710,41
74379662,23
74469674,100
74469884,30
74549972,3
74609955,75
74689758,78
74699977,75
74719607,1
74759921,45
74789761,14
74969808,62
75019749,16
75099730,44
75289970,23
75309956,1
75339815,67
75389958,7
75429620,28
75449828,3
75459553,1322
75539611,10
75539779,4
75559888,40
75589877,8
75679996,47
75689897,9
75719781,3
75719956,2
75729998,5
75809949,24
75829901,39
75899684,48
75919735,33
75919948,61
75949785,4
76079817,34
76089937,4
76099948,8
76209778,99
76369645,45
76389793,1
76429835,40
76539923,49
76569920,68
76579825,46
76639812,35
76689889,57
76849938,2
76969682,12
77049847,258
77129699,2
77219895,63
77299896,67
77329638,827
77429921,39
77489811,10
77519859,31
77549690,226
77599825,130
77629838,97
77649704,11
77649985,34
77679888,293
77679983,1
77689910,11
77779881,3
77839753,296
77869988,3
78059882,21
78089592,42
78099851,6
78129949,78
78289618,1
78319955,25
78329997,51
78449658,84
78519954,27
78539992,1
78579665,16
78609856,38
78649847,82
78789986,1
78839724,83
78849735,3
78869922,92
78979941,8
79119823,10
79139995,48
79219977,7
79229925,32
79329949,20
79419939,3
79429967,15
79479746,28
79669589,44
79719896,20
79759574,140
79779990,145
79819893,216
79829813,356
79869845,20
79999567,35
79999693,1
80129666,4
80159622,42
80199960,3
80229754,16
80229822,12
80269973,11
80309883,85
80369845,24
80409921,25
80509648,91
80539703,2
80579664,11
80579843,1
80589961,35
80599801,1
80689898,29
80829596,21
80879900,189
80919996,43
80929750,5
80929782,44
80979923,1
81269812,457
81309650,2
81549930,24
81619979,33
81629853,5
81719949,71
81719972,4
81779810,42
81899922,3
81909565,29
81979811,7
82109898,19
82119724,2
82139646,6
82189821,24
82279945,8
82319803,1
82459905,26
82509637,69
82589923,1
82599852,334
82629825,43
82659863,6
82679946,22
82709584,6
82729739,1
82749832,6
82799708,8
82799808,13
82919813,39
82919885,258
82949944,37
82989879,41
83019923,497
83199814,104
83209906,91
83299669,19
83379817,53
83379895,17
83519590,12
83549802,24
83579610,534
83599655,9
83619969,74
83629608,22
83639755,13
83759994,74
83829902,75
83839615,13
83889904,1
84289802,1
84299911,6
84309861,20
84319801,2
84349853,23
84439987,24
84489851,31
84509815,13
84659856,25
84759978,4
84819833,16
84829835,5
84839721,51
84869745,5
84909677,6
84919853,9
84949990,329
84969808,34
85019945,3
85049842,16
85069816,7
85099835,151
85119967,4
85259620,62
85399739,267
85599689,66
85619808,2
85729942,6
85739705,6
85799746,29
85809779,13
85949941,54
85969899,29
85989908,44
86069973,1
86119833,8
86379789,4
86419949,76
86429954,64
86479677,22
86509985,101
86579827,226
86619877,1
86649736,139
86779700,19
86799874,33
86819903,62
86949816,1
86979922,24
87069911,3
87179895,39
87299582,15
87369829,25
87449816,2
87489615,9
87599626,49
87619985,26
87629985,13
87649940,260
87669893,70
87789937,34
87869630,46
87929982,1
87959858,6
88139830,53
88219595,17
88329996,3
88339788,2
88339795,24
88439633,239
88439730,1
88469822,2
88689796,51
88699787,2
88729895,4
88769999,10
88819634,18
88839718,109
88859943,70
88899584,250
88899674,80
88929747,2
88939693,71
88959959,277
89039775,26
89079661,36
89089539,28
89129663,135
89179574,10
89249557,6
89269960,105
89289948,2
89299629,191
89379680,116
89399823,62
89449594,14
89489874,68
89499914,4
89509969,37
89519592,78
89519798,29
89549896,55
89549991,2
89609855,1
89709617,74
89709714,44
89769630,3
89789816,203
89849952,181
89869811,5
89989770,35
90039584,1
90119828,36
90139923,77
90229683,223
90379624,3
90639982,30
90759873,93
90829943,12
90829981,37
90979833,17
90999749,35
91009856,43
91029748,25
91039747,15
91109992,4
91119979,53
91139797,175
91169716,19
91219877,24
91219977,69
91319656,211
91399816,108
91459631,360
91699705,1
91709902,479
91729991,1
91759561,129
91899794,26
91939823,29
91969693,2
91989926,67
92039648,24
92069832,4
92149553,12
92159812,223
92359694,75
92509947,22
92529922,3
92719644,112
92719940,24
92869957,1
93059807,44
93119860,556
93159826,43
93289902,44
93349625,3
93539545,42
93609925,22
93789936,3
93809895,44
93929673,122
93929893,1
93999840,2
94009855,122
94009873,66
94079593,14
94089876,7
94149747,179
94179799,23
94209810,166
94229986,23
94289964,33
94309610,77
94379976,1
94519586,20
94629802,50
94639778,1
94919554,53
94929799,162
94969870,64
95029657,70
95059779,34
95149655,101
95239946,48
95269762,79
95309925,42
95499970,14
95529877,9
95609664,86
96229536,1
96269684,73
96289756,46
96339836,41
96449957,283
96459814,264
96529749,1
96559580,40
96609903,16
96679586,24
96749681,1
96779944,215
96829565,199
96829926,92
96879682,37
96919885,3
96929865,13
97309726,48
97399960,115
97409976,56
97439798,7
97469953,33
97629798,6
97639569,43
97699707,1
97729819,221
97759939,22
97779992,23
97829996,103
97999798,28
98009919,6
98069818,176
98109678,1
98209937,62
98359997,25
98469775,25
98489918,60
98589822,34
98589856,305
98629946,2
98739821,81
98749990,90
98769830,22
98929872,10
98969769,3
98969898,29
98989825,42
99069531,17
99079795,42
99149833,73
99199851,45
99269913,9
99279881,7
99309885,92
99319577,3
99349973,8
99409962,2
99439891,59
99549946,21
99689865,272
99699822,231
99829865,5
99829929,67
99869771,661
99869816,10
99929945,6
99969769,13
99989975,21
